"week" "question" "score"
"2221" "17" "form.bp2.cord_care_vid" "0"
"2222" "18" "form.bp2.cord_care_vid" "0"
"2223" "19" "form.bp2.cord_care_vid" "0"
"2224" "20" "form.bp2.cord_care_vid" "0"
"2225" "21" "form.bp2.cord_care_vid" "0"
"2226" "22" "form.bp2.cord_care_vid" "0"
"2227" "23" "form.bp2.cord_care_vid" "0"
"2228" "24" "form.bp2.cord_care_vid" "0"
"2229" "25" "form.bp2.cord_care_vid" "0"
"2230" "26" "form.bp2.cord_care_vid" "0"
"2231" "27" "form.bp2.cord_care_vid" "0"
"2232" "28" "form.bp2.cord_care_vid" "0"
"2233" "29" "form.bp2.cord_care_vid" "0"
"2234" "30" "form.bp2.cord_care_vid" "0"
"2235" "31" "form.bp2.cord_care_vid" "0"
"2236" "32" "form.bp2.cord_care_vid" "0"
"2237" "33" "form.bp2.cord_care_vid" "0"
"2238" "34" "form.bp2.cord_care_vid" "0"
"2239" "35" "form.bp2.cord_care_vid" "0"
"2240" "36" "form.bp2.cord_care_vid" "0"
"2241" "37" "form.bp2.cord_care_vid" "0"
"2242" "38" "form.bp2.cord_care_vid" "0"
"2243" "1" "form.bp1.anc4.anc4_facility" "0"
"2244" "2" "form.bp1.anc4.anc4_facility" "0"
"2245" "3" "form.bp1.anc4.anc4_facility" "0"
"2246" "4" "form.bp1.anc4.anc4_facility" "0"
"2247" "5" "form.bp1.anc4.anc4_facility" "0"
"2248" "6" "form.bp1.anc4.anc4_facility" "0"
"2249" "7" "form.bp1.anc4.anc4_facility" "0"
"2250" "8" "form.bp1.anc4.anc4_facility" "0"
"2251" "9" "form.bp1.anc4.anc4_facility" "0"
"2252" "10" "form.bp1.anc4.anc4_facility" "0"
"2253" "11" "form.bp1.anc4.anc4_facility" "0"
"2254" "12" "form.bp1.anc4.anc4_facility" "0"
"2255" "13" "form.bp1.anc4.anc4_facility" "0"
"2256" "14" "form.bp1.anc4.anc4_facility" "0"
"2257" "15" "form.bp1.anc4.anc4_facility" "0"
"2258" "16" "form.bp1.anc4.anc4_facility" "0"
"2259" "17" "form.bp1.anc4.anc4_facility" "0"
"2260" "18" "form.bp1.anc4.anc4_facility" "1.6645507983096"
"2261" "19" "form.bp1.anc4.anc4_facility" "0"
"2262" "20" "form.bp1.anc4.anc4_facility" "0"
"2263" "21" "form.bp1.anc4.anc4_facility" "0"
"2264" "22" "form.bp1.anc4.anc4_facility" "0"
"2265" "23" "form.bp1.anc4.anc4_facility" "0"
"2266" "24" "form.bp1.anc4.anc4_facility" "0"
"2267" "25" "form.bp1.anc4.anc4_facility" "0"
"2268" "26" "form.bp1.anc4.anc4_facility" "1.96006330945083"
"2269" "27" "form.bp1.anc4.anc4_facility" "4.62192120311629"
"2270" "28" "form.bp1.anc4.anc4_facility" "0"
"2271" "29" "form.bp1.anc4.anc4_facility" "0"
"2272" "30" "form.bp1.anc4.anc4_facility" "0"
"2273" "31" "form.bp1.anc4.anc4_facility" "0"
"2274" "32" "form.bp1.anc4.anc4_facility" "0"
"2275" "33" "form.bp1.anc4.anc4_facility" "0"
"2276" "34" "form.bp1.anc4.anc4_facility" "0"
"2277" "35" "form.bp1.anc4.anc4_facility" "0"
"2278" "36" "form.bp1.anc4.anc4_facility" "0"
"2279" "37" "form.bp1.anc4.anc4_facility" "0"
"2280" "38" "form.bp1.anc4.anc4_facility" "0"
"2281" "1" "form.bp2.cord_care" "0"
"2282" "2" "form.bp2.cord_care" "0"
"2283" "3" "form.bp2.cord_care" "0"
"2284" "4" "form.bp2.cord_care" "48.1274584793106"
"2285" "5" "form.bp2.cord_care" "58.9444005206047"
"2286" "6" "form.bp2.cord_care" "51.9859941459562"
"2287" "7" "form.bp2.cord_care" "45.5936723169551"
"2288" "8" "form.bp2.cord_care" "34.4488099069316"
"2289" "9" "form.bp2.cord_care" "0"
"2290" "10" "form.bp2.cord_care" "0"
"2291" "11" "form.bp2.cord_care" "49.3609037128156"
"2292" "12" "form.bp2.cord_care" "0"
"2293" "13" "form.bp2.cord_care" "0"
"2294" "14" "form.bp2.cord_care" "61.657507256441"
"2295" "15" "form.bp2.cord_care" "51.8652616547853"
"2296" "16" "form.bp2.cord_care" "0"
"2297" "17" "form.bp2.cord_care" "40.376321047402"
"2298" "18" "form.bp2.cord_care" "33.2515609518072"
"2299" "19" "form.bp2.cord_care" "35.5071485121371"
"2300" "20" "form.bp2.cord_care" "39.8691240071988"
"2301" "21" "form.bp2.cord_care" "39.335867851449"
"2302" "22" "form.bp2.cord_care" "42.5665194291591"
"2303" "23" "form.bp2.cord_care" "44.3301153410197"
"2304" "24" "form.bp2.cord_care" "0"
"2305" "25" "form.bp2.cord_care" "44.2370611529028"
"2306" "26" "form.bp2.cord_care" "0"
"2307" "27" "form.bp2.cord_care" "0"
"2308" "28" "form.bp2.cord_care" "63.2783599809012"
"2309" "29" "form.bp2.cord_care" "0"
"2310" "30" "form.bp2.cord_care" "62.2550978660707"
"2311" "31" "form.bp2.cord_care" "60.1442524616423"
"2312" "32" "form.bp2.cord_care" "62.9186958426355"
"2313" "33" "form.bp2.cord_care" "52.3609706860812"
"2314" "34" "form.bp2.cord_care" "89.2140490584994"
"2315" "35" "form.bp2.cord_care" "75.7124972884775"
"2316" "36" "form.bp2.cord_care" "74.6043707221441"
"2317" "37" "form.bp2.cord_care" "76.1293875622548"
"2318" "38" "form.bp2.cord_care" "0"
"2319" "1" "form.success" "0"
"2320" "2" "form.success" "0"
"2321" "3" "form.success" "0"
"2322" "4" "form.success" "0"
"2323" "5" "form.success" "0"
"2324" "6" "form.success" "0"
"2325" "7" "form.success" "0"
"2326" "8" "form.success" "0"
"2327" "9" "form.success" "0"
"2328" "10" "form.success" "0"
"2329" "11" "form.success" "0"
"2330" "12" "form.success" "0"
"2331" "13" "form.success" "0"
"2332" "14" "form.success" "0"
"2333" "15" "form.success" "0"
"2334" "16" "form.success" "0"
"2335" "17" "form.success" "0"
"2336" "18" "form.success" "0"
"2337" "19" "form.success" "0"
"2338" "20" "form.success" "0"
"2339" "21" "form.success" "0"
"2340" "22" "form.success" "0"
"2341" "23" "form.success" "0"
"2342" "24" "form.success" "0"
"2343" "25" "form.success" "0"
"2344" "26" "form.success" "0"
"2345" "27" "form.success" "0"
"2346" "28" "form.success" "0"
"2347" "29" "form.success" "0"
"2348" "30" "form.success" "0"
"2349" "31" "form.success" "0"
"2350" "32" "form.success" "0"
"2351" "33" "form.success" "0"
"2352" "34" "form.success" "0"
"2353" "35" "form.success" "0"
"2354" "36" "form.success" "0"
"2355" "37" "form.success" "0"
"2356" "38" "form.success" "0"
"2357" "1" "form.bp1.anc3_details" "0.826616914794413"
"2358" "2" "form.bp1.anc3_details" "11.410878581055"
"2359" "3" "form.bp1.anc3_details" "8.14148525967988"
"2360" "4" "form.bp1.anc3_details" "12.0148216259611"
"2361" "5" "form.bp1.anc3_details" "16.6883380803174"
"2362" "6" "form.bp1.anc3_details" "16.009762846949"
"2363" "7" "form.bp1.anc3_details" "10.2227591534961"
"2364" "8" "form.bp1.anc3_details" "11.2250294833697"
"2365" "9" "form.bp1.anc3_details" "10.61634840659"
"2366" "10" "form.bp1.anc3_details" "7.38102274076977"
"2367" "11" "form.bp1.anc3_details" "11.7580282412749"
"2368" "12" "form.bp1.anc3_details" "10.7220116927709"
"2369" "13" "form.bp1.anc3_details" "20.6770616900153"
"2370" "14" "form.bp1.anc3_details" "12.1523922551334"
"2371" "15" "form.bp1.anc3_details" "16.183809895642"
"2372" "16" "form.bp1.anc3_details" "12.0465484547941"
"2373" "17" "form.bp1.anc3_details" "13.6637008357536"
"2374" "18" "form.bp1.anc3_details" "11.856082883386"
"2375" "19" "form.bp1.anc3_details" "16.813205475363"
"2376" "20" "form.bp1.anc3_details" "18.981462838676"
"2377" "21" "form.bp1.anc3_details" "14.5211619895979"
"2378" "22" "form.bp1.anc3_details" "0"
"2379" "23" "form.bp1.anc3_details" "13.0928649497507"
"2380" "24" "form.bp1.anc3_details" "6.73375952021433"
"2381" "25" "form.bp1.anc3_details" "12.553816371617"
"2382" "26" "form.bp1.anc3_details" "11.8216766020338"
"2383" "27" "form.bp1.anc3_details" "18.8218434746984"
"2384" "28" "form.bp1.anc3_details" "18.3815864890137"
"2385" "29" "form.bp1.anc3_details" "11.1971339847806"
"2386" "30" "form.bp1.anc3_details" "13.6309978851563"
"2387" "31" "form.bp1.anc3_details" "15.7407227464093"
"2388" "32" "form.bp1.anc3_details" "11.4142101095433"
"2389" "33" "form.bp1.anc3_details" "16.4360676972878"
"2390" "34" "form.bp1.anc3_details" "20.4610308031054"
"2391" "35" "form.bp1.anc3_details" "10.570364409558"
"2392" "36" "form.bp1.anc3_details" "9.31737006014133"
"2393" "37" "form.bp1.anc3_details" "13.8323420033966"
"2394" "38" "form.bp1.anc3_details" "6.3735840640873"
"2395" "1" "form.bp2.wrapping" "0"
"2396" "2" "form.bp2.wrapping" "0"
"2397" "3" "form.bp2.wrapping" "0"
"2398" "4" "form.bp2.wrapping" "0"
"2399" "5" "form.bp2.wrapping" "56.5841582034065"
"2400" "6" "form.bp2.wrapping" "51.5120695705364"
"2401" "7" "form.bp2.wrapping" "0"
"2402" "8" "form.bp2.wrapping" "34.2094296674093"
"2403" "9" "form.bp2.wrapping" "0"
"2404" "10" "form.bp2.wrapping" "0"
"2405" "11" "form.bp2.wrapping" "50.9878745230438"
"2406" "12" "form.bp2.wrapping" "0"
"2407" "13" "form.bp2.wrapping" "59.7434316109708"
"2408" "14" "form.bp2.wrapping" "0"
"2409" "15" "form.bp2.wrapping" "0"
"2410" "16" "form.bp2.wrapping" "0"
"2411" "17" "form.bp2.wrapping" "40.3330943932543"
"2412" "18" "form.bp2.wrapping" "0"
"2413" "19" "form.bp2.wrapping" "0"
"2414" "20" "form.bp2.wrapping" "0"
"2415" "21" "form.bp2.wrapping" "39.335867851449"
"2416" "22" "form.bp2.wrapping" "42.333945303389"
"2417" "23" "form.bp2.wrapping" "44.1902614715114"
"2418" "24" "form.bp2.wrapping" "0"
"2419" "25" "form.bp2.wrapping" "44.2370611529028"
"2420" "26" "form.bp2.wrapping" "0"
"2421" "27" "form.bp2.wrapping" "55.5638714104223"
"2422" "28" "form.bp2.wrapping" "63.5857842849085"
"2423" "29" "form.bp2.wrapping" "0"
"2424" "30" "form.bp2.wrapping" "61.7779689208954"
"2425" "31" "form.bp2.wrapping" "0"
"2426" "32" "form.bp2.wrapping" "65.1482239021989"
"2427" "33" "form.bp2.wrapping" "0"
"2428" "34" "form.bp2.wrapping" "81.9706467669856"
"2429" "35" "form.bp2.wrapping" "72.1758332803434"
"2430" "36" "form.bp2.wrapping" "75.5420825858098"
"2431" "37" "form.bp2.wrapping" "75.7894514452068"
"2432" "38" "form.bp2.wrapping" "0"
"2433" "1" "form.family_planning_vid" "0"
"2434" "2" "form.family_planning_vid" "0"
"2435" "3" "form.family_planning_vid" "0"
"2436" "4" "form.family_planning_vid" "0"
"2437" "5" "form.family_planning_vid" "0"
"2438" "6" "form.family_planning_vid" "0"
"2439" "7" "form.family_planning_vid" "0"
"2440" "8" "form.family_planning_vid" "0"
"2441" "9" "form.family_planning_vid" "0"
"2442" "10" "form.family_planning_vid" "0"
"2443" "11" "form.family_planning_vid" "0"
"2444" "12" "form.family_planning_vid" "0"
"2445" "13" "form.family_planning_vid" "0"
"2446" "14" "form.family_planning_vid" "0"
"2447" "15" "form.family_planning_vid" "0"
"2448" "16" "form.family_planning_vid" "0"
"2449" "17" "form.family_planning_vid" "0"
"2450" "18" "form.family_planning_vid" "0"
"2451" "19" "form.family_planning_vid" "0"
"2452" "20" "form.family_planning_vid" "0"
"2453" "21" "form.family_planning_vid" "0"
"2454" "22" "form.family_planning_vid" "0"
"2455" "23" "form.family_planning_vid" "0"
"2456" "24" "form.family_planning_vid" "0"
"2457" "25" "form.family_planning_vid" "0"
"2458" "26" "form.family_planning_vid" "0"
"2459" "27" "form.family_planning_vid" "0"
"2460" "28" "form.family_planning_vid" "0"
"2461" "29" "form.family_planning_vid" "0"
"2462" "30" "form.family_planning_vid" "0"
"2463" "31" "form.family_planning_vid" "0"
"2464" "32" "form.family_planning_vid" "0"
"2465" "33" "form.family_planning_vid" "0"
"2466" "34" "form.family_planning_vid" "0"
"2467" "35" "form.family_planning_vid" "0"
"2468" "36" "form.family_planning_vid" "0"
"2469" "37" "form.family_planning_vid" "0"
"2470" "38" "form.family_planning_vid" "0"
"2471" "1" "form.family_planning_group.stop_children" "2.24844331753406"
"2472" "2" "form.family_planning_group.stop_children" "3.4575405104063"
"2473" "3" "form.family_planning_group.stop_children" "0"
"2474" "4" "form.family_planning_group.stop_children" "3.40329450617668"
"2475" "5" "form.family_planning_group.stop_children" "7.32123496033144"
"2476" "6" "form.family_planning_group.stop_children" "7.08025701046323"
"2477" "7" "form.family_planning_group.stop_children" "1.47491325173874"
"2478" "8" "form.family_planning_group.stop_children" "2.53016450737808"
"2479" "9" "form.family_planning_group.stop_children" "6.62176179565452"
"2480" "10" "form.family_planning_group.stop_children" "2.83350005459415"
"2481" "11" "form.family_planning_group.stop_children" "2.20881393837835"
"2482" "12" "form.family_planning_group.stop_children" "9.42580135950866"
"2483" "13" "form.family_planning_group.stop_children" "8.94725958294624"
"2484" "14" "form.family_planning_group.stop_children" "6.18219459369246"
"2485" "15" "form.family_planning_group.stop_children" "21.989079920496"
"2486" "16" "form.family_planning_group.stop_children" "3.40479823675672"
"2487" "17" "form.family_planning_group.stop_children" "4.69289920151177"
"2488" "18" "form.family_planning_group.stop_children" "3.39712721513229"
"2489" "19" "form.family_planning_group.stop_children" "9.77122518638281"
"2490" "20" "form.family_planning_group.stop_children" "8.22947978850925"
"2491" "21" "form.family_planning_group.stop_children" "1.15018654348314"
"2492" "22" "form.family_planning_group.stop_children" "2.55972435992752"
"2493" "23" "form.family_planning_group.stop_children" "1.95746073103959"
"2494" "24" "form.family_planning_group.stop_children" "7.39399944054326"
"2495" "25" "form.family_planning_group.stop_children" "2.6431637989492"
"2496" "26" "form.family_planning_group.stop_children" "3.95961777335308"
"2497" "27" "form.family_planning_group.stop_children" "3.04287047116656"
"2498" "28" "form.family_planning_group.stop_children" "1.77132855303536"
"2499" "29" "form.family_planning_group.stop_children" "1.48677364786881"
"2500" "30" "form.family_planning_group.stop_children" "1.80757002955543"
"2501" "31" "form.family_planning_group.stop_children" "2.09571224236282"
"2502" "32" "form.family_planning_group.stop_children" "4.51078476305345"
"2503" "33" "form.family_planning_group.stop_children" "2.801171972089"
"2504" "34" "form.family_planning_group.stop_children" "5.07854681339851"
"2505" "35" "form.family_planning_group.stop_children" "2.34977798915446"
"2506" "36" "form.family_planning_group.stop_children" "3.57580952060425"
"2507" "37" "form.family_planning_group.stop_children" "5.26109259110751"
"2508" "38" "form.family_planning_group.stop_children" "2.17441774865806"
"2509" "1" "form.postponing" "20.4060905816444"
"2510" "2" "form.postponing" "22.8096114615508"
"2511" "3" "form.postponing" "17.3097084890924"
"2512" "4" "form.postponing" "47.5889780411147"
"2513" "5" "form.postponing" "54.1546954493027"
"2514" "6" "form.postponing" "48.0772212369685"
"2515" "7" "form.postponing" "29.5373331092724"
"2516" "8" "form.postponing" "53.7399888724244"
"2517" "9" "form.postponing" "49.8493361038752"
"2518" "10" "form.postponing" "27.1180710290817"
"2519" "11" "form.postponing" "54.5877926344616"
"2520" "12" "form.postponing" "37.1215757530067"
"2521" "13" "form.postponing" "48.3931987782875"
"2522" "14" "form.postponing" "76.1044158568527"
"2523" "15" "form.postponing" "91.8142914920319"
"2524" "16" "form.postponing" "35.6844645938413"
"2525" "17" "form.postponing" "38.0398418804818"
"2526" "18" "form.postponing" "50.0156682354876"
"2527" "19" "form.postponing" "42.5407181201106"
"2528" "20" "form.postponing" "33.4314987103118"
"2529" "21" "form.postponing" "30.1087749059997"
"2530" "22" "form.postponing" "31.8687838839779"
"2531" "23" "form.postponing" "28.4467422611051"
"2532" "24" "form.postponing" "23.4843918950253"
"2533" "25" "form.postponing" "35.6676774830446"
"2534" "26" "form.postponing" "39.4052407997869"
"2535" "27" "form.postponing" "38.1677696160033"
"2536" "28" "form.postponing" "46.2962725247157"
"2537" "29" "form.postponing" "44.9458169060457"
"2538" "30" "form.postponing" "40.5968759597179"
"2539" "31" "form.postponing" "52.2953787966856"
"2540" "32" "form.postponing" "44.304397293843"
"2541" "33" "form.postponing" "40.6120098378657"
"2542" "34" "form.postponing" "52.6592991361028"
"2543" "35" "form.postponing" "40.0244140722741"
"2544" "36" "form.postponing" "46.0416427453565"
"2545" "37" "form.postponing" "31.3202527529509"
"2546" "38" "form.postponing" "11.6659818395746"
"2547" "1" "form.family_planning_group.counsel_methods" "0"
"2548" "2" "form.family_planning_group.counsel_methods" "2.97425712981088"
"2549" "3" "form.family_planning_group.counsel_methods" "0"
"2550" "4" "form.family_planning_group.counsel_methods" "0"
"2551" "5" "form.family_planning_group.counsel_methods" "15.1258297169944"
"2552" "6" "form.family_planning_group.counsel_methods" "12.6563328074087"
"2553" "7" "form.family_planning_group.counsel_methods" "0"
"2554" "8" "form.family_planning_group.counsel_methods" "0"
"2555" "9" "form.family_planning_group.counsel_methods" "16.2670174427704"
"2556" "10" "form.family_planning_group.counsel_methods" "8.73979616906928"
"2557" "11" "form.family_planning_group.counsel_methods" "7.11289052626693"
"2558" "12" "form.family_planning_group.counsel_methods" "9.56849752103677"
"2559" "13" "form.family_planning_group.counsel_methods" "0"
"2560" "14" "form.family_planning_group.counsel_methods" "12.532048046664"
"2561" "15" "form.family_planning_group.counsel_methods" "28.913649414826"
"2562" "16" "form.family_planning_group.counsel_methods" "8.34847574398674"
"2563" "17" "form.family_planning_group.counsel_methods" "4.69289920151177"
"2564" "18" "form.family_planning_group.counsel_methods" "7.66606611982893"
"2565" "19" "form.family_planning_group.counsel_methods" "0"
"2566" "20" "form.family_planning_group.counsel_methods" "10.1406027439251"
"2567" "21" "form.family_planning_group.counsel_methods" "3.51274936627054"
"2568" "22" "form.family_planning_group.counsel_methods" "5.81700272368771"
"2569" "23" "form.family_planning_group.counsel_methods" "5.73942580031047"
"2570" "24" "form.family_planning_group.counsel_methods" "9.38134013277756"
"2571" "25" "form.family_planning_group.counsel_methods" "6.472496377485"
"2572" "26" "form.family_planning_group.counsel_methods" "11.5758724249993"
"2573" "27" "form.family_planning_group.counsel_methods" "9.39998067617702"
"2574" "28" "form.family_planning_group.counsel_methods" "0"
"2575" "29" "form.family_planning_group.counsel_methods" "4.52125867138071"
"2576" "30" "form.family_planning_group.counsel_methods" "4.25403586634235"
"2577" "31" "form.family_planning_group.counsel_methods" "7.79295298399077"
"2578" "32" "form.family_planning_group.counsel_methods" "9.52465010188471"
"2579" "33" "form.family_planning_group.counsel_methods" "8.58803573286751"
"2580" "34" "form.family_planning_group.counsel_methods" "14.9274296302545"
"2581" "35" "form.family_planning_group.counsel_methods" "7.92740016843435"
"2582" "36" "form.family_planning_group.counsel_methods" "11.1187849133535"
"2583" "37" "form.family_planning_group.counsel_methods" "13.0815273802289"
"2584" "38" "form.family_planning_group.counsel_methods" "0"
"2585" "1" "form.bp1.anc2_details" "8.65363363721124"
"2586" "2" "form.bp1.anc2_details" "6.86141544211933"
"2587" "3" "form.bp1.anc2_details" "13.8888906361449"
"2588" "4" "form.bp1.anc2_details" "13.8454297558869"
"2589" "5" "form.bp1.anc2_details" "30.0767233138173"
"2590" "6" "form.bp1.anc2_details" "29.2364912501498"
"2591" "7" "form.bp1.anc2_details" "19.1329720792091"
"2592" "8" "form.bp1.anc2_details" "22.7438589417057"
"2593" "9" "form.bp1.anc2_details" "24.8829611306253"
"2594" "10" "form.bp1.anc2_details" "13.5745450291335"
"2595" "11" "form.bp1.anc2_details" "25.6142770195292"
"2596" "12" "form.bp1.anc2_details" "16.8680035343509"
"2597" "13" "form.bp1.anc2_details" "26.7064652832009"
"2598" "14" "form.bp1.anc2_details" "29.3946329598869"
"2599" "15" "form.bp1.anc2_details" "24.4412220767866"
"2600" "16" "form.bp1.anc2_details" "16.1396758847324"
"2601" "17" "form.bp1.anc2_details" "19.3901870434201"
"2602" "18" "form.bp1.anc2_details" "19.9604614569165"
"2603" "19" "form.bp1.anc2_details" "22.8532222779644"
"2604" "20" "form.bp1.anc2_details" "20.9587292271637"
"2605" "21" "form.bp1.anc2_details" "15.4294509542377"
